Respondent_ID,Survey_timestamp,Q1_Age_group,Q1a_Gender,Q2_City_tier,Q2a_State,Q3_Income_band,Q3_Income_num_lakhs,Q4_Planning_status,Q5_Education,Q5a_Occupation,Q_Decision_authority,Q_Tech_adoption,Q_Info_source,Q6_Wedding_type,Q7_Ceremony_count,Q8_Guest_count_est,Q8_Guest_count_band,Q10_Planning_horizon,Q11_Budget_num_lakhs,Q11_Budget_band,Q13_Alloc_check,Q14_Budget_overrun,Q15_Overrun_category,Q16_Price_assessment,Q17_Social_pressure_1to5,Q18_Emotional_triggers_count,Q19_Alert_recep_1to5,Q20_Financial_concern,Q22_Overcharge_perception,Q22a_Net_satisfaction_0to10,Q22b_NPS_proxy,Q24_WTP_band,Q24_WTP_monthly_INR,Q25_Platform_intent,Q26_Pipeline_stage,Q27_LTV_estimate_INR,Fund_Personal_savings,Fund_Personal_loan,Fund_Loan_against_property,Fund_Gold_liquidation,Fund_Relatives_contribution,Fund_Credit_card,Svc_Venue,Svc_Catering,Svc_Photography,Svc_Videography,Svc_Decoration_florals,Svc_Bridal_makeup,Svc_Wedding_planner,Svc_DJ_music,Svc_Invitation_design,Svc_Mehendi_artist,Svc_Bridal_wear,Svc_Jewellery_rental,Svc_Horse_baraat,Svc_Guest_accommodation,Alloc_Venue_Catering_pct,Alloc_Photography_pct,Alloc_Decoration_pct,Alloc_Bridal_wear_pct,Alloc_Entertainment_pct,Alloc_Planner_pct,Alloc_Invitations_pct,Alloc_Misc_pct,Emo_Fear_social_judgment,Emo_Impressing_guests,Emo_Parental_expectations,Emo_Sibling_comparison,Emo_Social_media_influence,Emo_Cultural_obligation,Emo_Once_in_lifetime_thinking,Emo_None_fully_rational,Sat_venue,Sat_catering,Sat_photography,Sat_decoration,Sat_overall,Vendor_prio_1,Vendor_prio_2,Vendor_prio_3,Bundle_Venue_Catering,Bundle_Photo_Video,Bundle_Decor_Mehendi,Bundle_Makeup_Bridal,Bundle_DJ_Band,Bundle_Planner_AllVendors,Bundle_Venue_Decor,Bundle_Photo_Makeup,FeatRating_PriceBenchmark,FeatRating_BudgetOptimiser,FeatRating_OverspendAlert,FeatRating_CostForecast,FeatRating_BundleDeals,FeatRating_PersonaProfile,Is_Outlier_Budget,FE_Budget_per_guest_INR,FE_Services_count,FE_Emotional_intensity,FE_Feature_score_avg,FE_Overrun_flag,FE_Income_budget_ratio,FE_Destination_flag,FE_High_social_pressure,FE_WTP_ordinal,FE_Customer_tier,ENC_Q1_Age_group,ENC_Q2_City_tier,ENC_Q5_Education,ENC_Q10_Planning_horizon,ENC_Q17_Social_pressure_1to5,ENC_Q25_Platform_intent,ENC_Q26_Pipeline_stage,NORM_Q3_Income_num_lakhs,NORM_Q11_Budget_num_lakhs,NORM_Q8_Guest_count_est,NORM_FE_Budget_per_guest_INR,NORM_FE_Feature_score_avg,NORM_Q22a_Net_satisfaction_0to10
SS1296,2024-10-18 23:40:00,31-36,Male,Tier 1,Rajasthan,40-75L,57.45,Planning now (0-12m),Up to 12th,Freelancer,Parents primarily,Occasionally,Wedding apps (WedMeGood etc.),Traditional local,5,883,500-1000,<3 months,120.0,>1Cr,99.9,Within budget,No overrun,Compared 3+ quotes,5,3,3,No concern — well within budget,Unable to assess,4.9,-17,₹200-499/month,349,Maybe,Consideration,2906,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,43.4,9.6,11.1,11.7,7.6,1.9,5.6,9.0,1,1,0,0,1,0,0,0,5.9,6.2,6.7,3.1,6.9,Responsiveness,Experience,Word of mouth,1,1,1,0,0,1,1,0,3.0,3.0,5.0,3.0,3.0,3.0,0,13590,12,3,3.33,0,2.089,0,1,2,Low-value,3,3,1,1,5,1,2,0.4705,0.2376,0.3028,0.0155,0.4433,0.4894
SS1297,2024-10-19 00:00:00,31-36,Female,Tier 1,Others,10-20L,12.21,Considering (2-4y),Undergraduate,Salaried govt,Couple jointly,Occasionally,Mixed sources,Intimate (<100 guests),4,78,50-150,>12 months,58.51,40-75L,100.0,Exceeded 25-50%,Guest list expansion,Family/friend referral,4,2,2,Minor debt (<6 months),"No, pricing was fair",5.2,11,₹500-999/month,749,Yes,Retention,14400,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,45.6,7.6,11.6,13.7,8.6,3.5,4.5,4.9,0,1,1,0,0,0,0,1,5.5,6.2,8.3,4.0,7.5,Price/affordability,Experience,Portfolio quality,1,1,0,0,0,0,1,0,2.0,2.0,3.0,2.0,4.0,3.0,0,75013,8,2,2.67,1,4.792,0,1,3,Mid-value,3,3,2,4,4,2,5,0.0842,0.1137,0.022,0.0877,0.2233,0.5213
SS1298,2024-10-19 00:20:00,37-45,Female,Tier 1,Maharashtra,5-10L,7.04,Recently married (≤3y),Postgraduate,Salaried private,Couple jointly,"Yes, actively use finance apps",Hired planner,Traditional local,3,207,150-300,6-12 months,31.77,20-40L,100.1,Within budget,No overrun,Compared 3+ quotes,4,3,4,Significant loan (1-3 years),"Yes, slightly overcharged",4.4,-2,<₹199/month,99,Yes,Retention,3415,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,30.4,14.0,12.8,21.0,5.6,2.1,5.3,8.9,1,0,1,0,1,0,0,0,4.8,7.3,5.8,5.3,5.2,Experience,Package inclusions,Portfolio quality,1,1,1,1,0,0,1,1,4.0,1.0,4.0,3.0,3.0,4.0,0,15348,9,3,3.17,0,4.513,0,1,1,Low-value,4,3,3,3,4,2,5,0.0401,0.0598,0.067,0.0176,0.39,0.4362
SS1299,2024-10-19 00:40:00,25-30,Female,Tier 1,Delhi NCR,5-10L,7.72,Parent planning child,Professional,Salaried private,Bride primarily,"Yes, actively use finance apps",Mixed sources,Intimate (<100 guests),2,39,<50,<3 months,18.4,10-20L,99.9,Exceeded 10-25%,Last-min décor upgrade,Family/friend referral,4,2,3,Minor debt (<6 months),"Yes, significantly overcharged",0.3,-76,₹500-999/month,749,Maybe,Awareness,4008,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,39.9,13.2,16.2,14.4,7.1,2.4,4.0,2.7,0,0,1,0,1,0,0,1,3.5,3.5,3.0,5.7,2.1,Portfolio quality,Responsiveness,Package inclusions,0,1,0,1,0,0,1,1,4.0,4.0,2.0,3.0,4.0,3.0,0,47179,7,2,3.33,1,2.383,0,1,3,Low-value,2,3,4,1,4,1,1,0.0459,0.0329,0.0084,0.055,0.4433,0.0
SS1300,2024-10-19 01:00:00,31-36,Male,Tier 1,Delhi NCR,40-75L,48.11,Considering (2-4y),Undergraduate,Salaried private,Couple jointly,"No, prefer manual",Hired planner,Traditional local,3,1148,1000+,6-12 months,120.0,>1Cr,100.0,Exceeded 0-10%,Guest list expansion,Used wedding app/website,4,3,2,Minor debt (<6 months),"No, got a great deal",6.0,28,One-time ₹999,999,Yes,Awareness,24560,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,39.3,5.5,13.2,21.5,6.2,2.3,5.7,6.3,0,1,0,0,0,1,1,0,6.7,6.5,5.7,8.7,6.6,Word of mouth,Experience,Package inclusions,0,1,1,1,0,1,1,1,4.0,4.0,4.0,4.0,3.0,4.0,0,10453,10,3,3.83,1,2.494,0,1,2,High-value,3,3,2,3,4,2,1,0.3908,0.2376,0.3952,0.0118,0.61,0.6064
SS1301,2024-10-19 01:20:00,45+,Female,Tier 2,Karnataka,>75L,96.3,Recently married (≤3y),Undergraduate,Salaried govt,Couple jointly,"Yes, actively use finance apps",Wedding apps (WedMeGood etc.),Destination (international),5,790,500-1000,6-12 months,120.0,>1Cr,99.9,Within budget,No overrun,Checked online reviews,3,2,5,Minor debt (<6 months),"Yes, slightly overcharged",4.6,4,Free only,0,Yes,Conversion,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,33.6,9.9,19.4,14.6,7.2,7.5,5.1,2.6,1,0,0,0,0,1,0,1,6.4,6.3,6.5,4.3,5.4,Online reviews,Price/affordability,Package inclusions,0,1,1,1,1,0,1,1,5.0,4.0,4.0,3.0,3.0,4.0,0,15190,8,2,3.83,0,1.246,1,0,0,Non-customer,5,2,2,3,3,2,4,0.8023,0.2376,0.2703,0.0174,0.61,0.4574
SS1302,2024-10-19 01:40:00,31-36,Male,Tier 3/Rural,West Bengal,10-20L,14.69,Recently married (≤3y),Undergraduate,Salaried private,Father primarily,"Yes, actively use finance apps",Instagram/YouTube,Intimate (<100 guests),5,20,<50,6-12 months,17.8,10-20L,99.9,Within budget,No overrun,Checked online reviews,4,3,4,Minor debt (<6 months),"Yes, slightly overcharged",6.6,35,₹200-499/month,349,Yes,Trial,11999,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,33.3,13.7,17.6,16.9,2.9,3.3,7.6,4.6,0,1,0,1,0,0,1,0,3.9,6.5,4.6,6.4,7.3,Portfolio quality,Online reviews,Package inclusions,1,1,0,1,1,0,0,0,4.0,3.0,3.0,4.0,3.0,3.0,0,89000,9,3,3.33,0,1.212,0,1,2,Mid-value,3,1,2,3,4,2,3,0.1054,0.0317,0.0017,0.1042,0.4433,0.6702
SS1303,2024-10-19 02:00:00,31-36,Female,Tier 1,Delhi NCR,10-20L,14.85,Planning now (0-12m),Undergraduate,Salaried govt,Couple jointly,"No, prefer manual",Mixed sources,Traditional local,2,436,300-500,>12 months,40.3,40-75L,100.0,Exceeded >50%,Hidden vendor fees,Family/friend referral,4,3,3,No concern — well within budget,"Yes, significantly overcharged",5.6,15,₹500-999/month,749,Maybe,Trial,3934,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,42.5,11.7,15.0,14.7,6.5,3.2,4.4,2.0,1,0,0,0,0,1,1,0,3.5,3.8,4.1,4.5,6.4,Online reviews,Package inclusions,Brand reputation,0,1,1,1,1,0,0,1,2.0,3.0,3.0,3.0,2.0,4.0,0,9243,10,3,2.83,1,2.714,0,1,3,Low-value,3,3,2,4,4,1,3,0.1067,0.077,0.1468,0.0104,0.2767,0.5638
SS1304,2024-10-19 02:20:00,25-30,Male,Tier 1,Tamil Nadu,20-40L,31.53,Parent planning child,Postgraduate,Self-employed/Business,Parents primarily,"Yes, actively use finance apps",Instagram/YouTube,Traditional local,4,1125,1000+,<3 months,96.16,75L-1Cr,99.9,Exceeded 0-10%,Hidden vendor fees,Family/friend referral,5,3,3,No concern — well within budget,"Yes, slightly overcharged",4.6,-6,One-time ₹999,999,Yes,Consideration,33406,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,35.6,7.9,11.2,24.2,5.4,5.3,4.9,5.4,0,1,1,0,1,0,0,0,5.7,6.3,5.2,6.8,6.3,Experience,Package inclusions,Word of mouth,1,1,1,0,1,1,1,1,3.0,3.0,3.0,3.0,3.0,4.0,0,8548,8,3,3.17,1,3.05,0,1,2,High-value,2,3,3,1,5,2,2,0.2492,0.1895,0.3872,0.0096,0.39,0.4574
SS1305,2024-10-19 02:40:00,37-45,Male,Tier 3/Rural,Tamil Nadu,5-10L,6.15,Recently married (≤3y),Professional,Salaried private,Couple jointly,"Yes, actively use finance apps",Instagram/YouTube,Intimate (<100 guests),1,55,50-150,6-12 months,16.72,10-20L,100.0,Exceeded 10-25%,Guest list expansion,Family/friend referral,2,1,4,Prefer not to say,"Yes, slightly overcharged",7.6,48,₹500-999/month,749,Maybe,Consideration,7590,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,45.1,11.3,8.8,18.6,5.7,2.4,4.6,3.5,0,1,0,0,0,0,0,1,6.0,7.2,4.2,6.5,8.0,Price/affordability,Brand reputation,Package inclusions,1,0,0,1,0,1,1,1,3.0,3.0,3.0,3.0,4.0,3.0,0,30400,6,1,3.17,1,2.719,0,0,3,Mid-value,4,1,4,3,2,1,2,0.0325,0.0295,0.014,0.0353,0.39,0.7766
SS1306,2024-10-19 03:00:00,31-36,Female,Tier 1,Rajasthan,>75L,108.01,Parent planning child,Undergraduate,Freelancer,Bride primarily,"Yes, actively use finance apps",WhatsApp family groups,Intimate (<100 guests),4,20,<50,3-6 months,120.0,>1Cr,100.0,Still planning,Family pressure,Checked online reviews,4,3,3,Severe financial strain,"No, pricing was fair",5.1,7,₹200-499/month,349,Maybe,Awareness,3663,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,35.2,9.9,14.7,16.3,7.7,10.4,1.8,4.0,1,0,0,0,1,0,1,0,5.8,6.2,5.8,4.4,6.4,Package inclusions,Word of mouth,Experience,1,1,0,1,0,1,0,1,3.0,4.0,3.0,4.0,3.0,4.0,0,600000,8,3,3.5,1,1.111,0,1,2,Low-value,3,3,2,2,4,1,1,0.9023,0.2376,0.0017,0.7048,0.5,0.5106
SS1307,2024-10-19 03:20:00,25-30,Female,Tier 1,Gujarat,5-10L,6.52,Engaged (1-2y),Postgraduate,Freelancer,Parents primarily,"Yes, actively use finance apps",Wedding apps (WedMeGood etc.),Destination (within India),1,274,150-300,>12 months,21.77,20-40L,100.0,Within budget,No overrun,Compared 3+ quotes,4,3,4,No concern — well within budget,"No, pricing was fair",5.6,-1,One-time ₹999,999,Maybe,Awareness,7543,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,41.2,7.6,16.5,14.3,6.6,3.1,5.1,5.6,0,1,0,0,0,1,1,0,5.3,6.7,5.9,6.2,6.7,Word of mouth,Responsiveness,Package inclusions,1,1,0,0,1,0,0,0,4.0,2.0,1.0,3.0,4.0,4.0,0,7945,5,3,3.0,0,3.339,1,1,2,Mid-value,2,3,3,4,4,1,1,0.0356,0.0397,0.0903,0.0089,0.3333,0.5638
SS1308,2024-10-19 03:40:00,25-30,Female,Tier 2,Gujarat,>75L,105.33,Engaged (1-2y),Undergraduate,Self-employed/Business,Father primarily,"Yes, actively use finance apps",Wedding apps (WedMeGood etc.),Grand (500+ guests),5,692,500-1000,6-12 months,120.0,>1Cr,100.0,Exceeded 0-10%,Bridal outfit/jewellery,Compared 3+ quotes,3,2,4,Minor debt (<6 months),"No, pricing was fair",4.1,-9,One-time ₹999,999,No,Churned,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,31.1,18.2,11.5,16.7,6.8,6.3,4.6,4.8,1,0,0,0,0,1,0,1,6.2,5.9,6.3,7.8,6.1,Word of mouth,Brand reputation,Package inclusions,1,1,1,1,0,0,0,0,4.0,4.0,5.0,5.0,4.0,4.0,0,17341,10,2,4.33,1,1.139,0,0,2,Non-customer,2,2,2,3,3,0,0,0.8794,0.2376,0.2361,0.0199,0.7767,0.4043
SS1309,2024-10-19 04:00:00,37-45,Male,Tier 2,Gujarat,10-20L,13.78,Parent planning child,Undergraduate,Self-employed/Business,Couple jointly,Occasionally,WhatsApp family groups,Traditional local,3,673,500-1000,6-12 months,43.04,40-75L,99.9,Exceeded 0-10%,Guest list expansion,Family/friend referral,4,2,2,Minor debt (<6 months),"Yes, significantly overcharged",3.5,-32,₹500-999/month,749,Maybe,Awareness,6843,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,34.3,7.9,10.5,21.5,11.3,8.6,2.6,3.2,0,0,1,0,0,0,1,1,5.0,4.0,5.7,3.6,4.8,Package inclusions,Online reviews,Word of mouth,1,0,0,1,0,0,0,1,3.0,3.0,4.0,4.0,1.0,4.0,0,6395,13,2,3.17,1,3.123,0,1,3,Mid-value,4,2,2,3,4,1,1,0.0976,0.0825,0.2295,0.0071,0.39,0.3404
SS1310,2024-10-19 04:20:00,31-36,Male,Tier 2,Uttar Pradesh,10-20L,13.65,Considering (2-4y),Professional,Salaried private,Father primarily,Occasionally,Instagram/YouTube,Grand (500+ guests),2,634,500-1000,<3 months,51.91,40-75L,100.0,Exceeded 10-25%,Venue/catering upgrade,Checked online reviews,3,3,4,No concern — well within budget,"No, pricing was fair",6.3,11,One-time ₹999,999,Yes,Conversion,20298,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,41.5,5.5,10.0,17.3,7.3,3.0,6.5,8.9,0,0,1,0,1,0,1,0,7.7,7.0,6.6,5.4,6.4,Online reviews,Price/affordability,Responsiveness,0,1,0,1,0,0,1,0,2.0,4.0,3.0,4.0,2.0,3.0,0,8188,11,3,3.0,1,3.803,0,0,2,High-value,3,2,4,1,3,2,4,0.0965,0.1004,0.2159,0.0092,0.3333,0.6383
SS1311,2024-10-19 04:40:00,31-36,Female,Tier 2,Uttar Pradesh,<5L,2.72,Engaged (1-2y),Undergraduate,Self-employed/Business,Parents primarily,Occasionally,Instagram/YouTube,Traditional local,3,76,50-150,6-12 months,8.23,5-10L,99.9,Exceeded 0-10%,Photography upgrade,Compared 3+ quotes,4,3,3,Significant loan (1-3 years),"Yes, slightly overcharged",6.1,12,₹1000+/month,1200,Yes,Consideration,31609,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,43.4,13.0,6.2,18.1,10.2,2.6,3.1,3.3,0,1,1,0,0,1,0,0,5.2,5.3,6.0,5.7,6.5,Responsiveness,Portfolio quality,Brand reputation,1,1,1,1,0,1,1,0,2.0,3.0,3.0,4.0,4.0,4.0,0,10829,5,3,3.33,1,3.026,0,1,4,High-value,3,2,2,3,4,2,2,0.0032,0.0124,0.0213,0.0123,0.4433,0.617
SS1312,2024-10-19 05:00:00,45+,Female,Tier 3/Rural,Maharashtra,10-20L,12.52,Parent planning child,Undergraduate,Freelancer,Couple jointly,"Yes, actively use finance apps",Relatives & friends,Traditional local,3,138,50-150,6-12 months,16.73,10-20L,100.0,Exceeded 25-50%,No overrun,Hired planner to negotiate,2,1,3,Minor debt (<6 months),"No, pricing was fair",5.4,8,One-time ₹999,999,Yes,Consideration,31519,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,44.3,7.2,14.6,17.6,8.5,3.2,3.5,1.1,0,0,0,1,0,0,0,1,6.2,6.2,8.8,6.3,6.3,Brand reputation,Price/affordability,Online reviews,1,1,1,1,0,1,0,1,3.0,3.0,4.0,4.0,2.0,4.0,0,12123,9,1,3.33,1,1.336,0,0,2,High-value,5,1,2,3,2,2,2,0.0868,0.0295,0.0429,0.0138,0.4433,0.5426
SS1313,2024-10-19 05:20:00,18-24,Male,Tier 1,Karnataka,>75L,103.46,Considering (2-4y),Undergraduate,Salaried govt,Father primarily,"Yes, actively use finance apps",WhatsApp family groups,Destination (within India),4,1211,1000+,6-12 months,120.0,>1Cr,100.1,Exceeded 10-25%,,Compared 3+ quotes,3,2,3,Minor debt (<6 months),"Yes, slightly overcharged",4.1,-22,<₹199/month,99,Yes,Consideration,2191,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,34.1,16.0,10.0,17.0,8.6,8.7,3.7,2.0,0,1,1,0,0,0,0,1,6.5,5.7,6.4,7.9,5.1,Brand reputation,Online reviews,Responsiveness,1,0,1,1,1,0,0,1,4.0,3.0,5.0,4.0,3.0,4.0,0,9909,8,2,3.83,1,1.16,1,0,1,Low-value,1,3,2,3,3,2,2,0.8635,0.2376,0.4172,0.0112,0.61,0.4043
SS1314,2024-10-19 05:40:00,18-24,Female,Tier 3/Rural,Uttar Pradesh,<5L,3.48,Recently married (≤3y),Postgraduate,Self-employed/Business,Couple jointly,"Yes, actively use finance apps",WhatsApp family groups,Traditional local,1,30,<50,3-6 months,4.53,<5L,100.0,Exceeded 10-25%,Last-min décor upgrade,Hired planner to negotiate,3,3,4,Significant loan (1-3 years),"Yes, slightly overcharged",7.2,48,₹1000+/month,1200,Yes,Trial,40429,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,31.0,17.8,7.6,20.9,7.8,9.1,2.1,3.7,1,1,0,0,0,0,1,0,4.1,7.8,7.2,6.3,8.0,Portfolio quality,Word of mouth,Price/affordability,1,1,0,0,0,1,1,0,4.0,4.0,4.0,3.0,2.0,3.0,0,15100,8,3,3.33,1,1.302,0,0,4,High-value,1,1,3,2,3,2,3,0.0096,0.0049,0.0052,0.0173,0.4433,0.734
SS1315,2024-10-19 06:00:00,31-36,Female,Tier 3/Rural,Maharashtra,20-40L,29.04,Engaged (1-2y),Professional,Salaried private,Couple jointly,"No, prefer manual",Hired planner,Destination (within India),2,362,300-500,<3 months,44.85,40-75L,100.0,Within budget,No overrun,Family/friend referral,2,2,3,Minor debt (<6 months),"Yes, slightly overcharged",6.6,26,Free only,0,Yes,Trial,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,45.0,10.0,11.2,14.6,6.4,0.9,6.1,5.8,0,0,0,0,1,0,1,0,7.2,5.5,6.7,6.4,6.3,Package inclusions,Brand reputation,Portfolio quality,1,0,0,0,0,0,1,1,4.0,3.0,3.0,2.0,2.0,2.0,0,12390,5,2,2.67,0,1.544,1,0,0,Non-customer,3,1,4,1,2,2,3,0.2279,0.0862,0.121,0.0141,0.2233,0.6702
SS1316,2024-10-19 06:20:00,25-30,Male,Tier 1,Uttar Pradesh,20-40L,31.65,Considering (2-4y),Postgraduate,Salaried private,Couple jointly,"No, prefer manual",Wedding apps (WedMeGood etc.),Destination (within India),4,1353,1000+,3-6 months,120.0,>1Cr,100.1,Exceeded 0-10%,Venue/catering upgrade,Checked online reviews,4,3,1,Severe financial strain,"No, pricing was fair",5.8,16,Free only,0,Maybe,Awareness,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,34.7,13.5,9.0,14.2,7.5,7.6,6.3,7.3,1,0,0,0,1,0,1,0,4.9,7.1,7.1,5.8,7.2,Package inclusions,Price/affordability,Brand reputation,1,0,1,0,1,0,1,0,4.0,4.0,3.0,4.0,4.0,1.0,0,8869,10,3,3.33,1,3.791,1,1,0,Non-customer,2,3,3,2,4,1,1,0.2502,0.2376,0.4667,0.01,0.4433,0.5851
SS1317,2024-10-19 06:40:00,25-30,Male,Tier 1,Others,20-40L,29.06,Considering (2-4y),Professional,Self-employed/Business,Couple jointly,Occasionally,WhatsApp family groups,Intimate (<100 guests),4,59,50-150,3-6 months,55.83,40-75L,99.9,Exceeded 10-25%,Guest list expansion,Family/friend referral,3,3,3,Significant loan (1-3 years),"No, pricing was fair",4.2,-12,One-time ₹999,999,Yes,Awareness,19789,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,39.4,11.5,10.9,20.6,8.7,1.5,2.3,5.0,1,0,0,1,1,0,0,0,6.7,7.6,7.4,5.6,5.2,Portfolio quality,Experience,Price/affordability,1,1,1,1,0,0,1,0,2.0,3.0,4.0,2.0,4.0,4.0,0,94627,11,3,3.17,1,1.921,0,0,2,Mid-value,2,3,4,2,3,2,1,0.2281,0.1083,0.0153,0.1108,0.39,0.4149
SS1318,2024-10-19 07:00:00,37-45,Non-binary/Other,Tier 3/Rural,Uttar Pradesh,10-20L,16.82,Considering (2-4y),Postgraduate,Salaried private,Father primarily,Occasionally,Relatives & friends,Intimate (<100 guests),2,24,<50,3-6 months,17.24,10-20L,100.1,Exceeded 25-50%,Last-min décor upgrade,Compared 3+ quotes,2,2,3,No concern — well within budget,"Yes, significantly overcharged",5.4,10,₹1000+/month,1200,Yes,Conversion,41201,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,40.2,17.8,11.7,17.5,6.1,0.6,5.1,1.1,0,0,0,0,1,0,1,0,6.1,7.5,5.1,3.4,5.5,Portfolio quality,Word of mouth,Online reviews,1,1,0,0,0,0,1,0,4.0,3.0,5.0,4.0,3.0,4.0,0,71833,8,2,3.83,1,1.025,0,0,4,High-value,4,1,3,2,2,2,4,0.1236,0.0305,0.0031,0.084,0.61,0.5426
SS1319,2024-10-19 07:20:00,25-30,Female,Tier 1,Gujarat,10-20L,17.03,Planning now (0-12m),Undergraduate,Student,Parents primarily,Occasionally,Relatives & friends,Grand (500+ guests),4,1219,1000+,>12 months,67.99,40-75L,100.0,Exceeded 10-25%,Last-min décor upgrade,Compared 3+ quotes,3,2,2,Minor debt (<6 months),"No, pricing was fair",5.9,-2,Free only,0,Yes,Conversion,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,38.8,10.1,12.3,24.5,6.6,1.0,2.3,4.4,0,0,1,0,0,0,1,1,4.7,8.2,7.3,6.5,7.5,Online reviews,Brand reputation,Package inclusions,1,0,1,1,0,0,1,1,3.0,4.0,3.0,4.0,3.0,3.0,0,5578,10,2,3.33,1,3.992,0,0,0,Non-customer,2,3,2,4,3,2,4,0.1254,0.1328,0.42,0.0061,0.4433,0.5957
SS1320,2024-10-19 07:40:00,37-45,Male,Tier 1,Uttar Pradesh,<5L,2.81,Recently married (≤3y),Postgraduate,Salaried govt,Parents primarily,"Yes, actively use finance apps",Instagram/YouTube,Traditional local,1,51,50-150,3-6 months,7.97,5-10L,100.1,Within budget,No overrun,Compared 3+ quotes,5,3,3,No concern — well within budget,"No, got a great deal",4.4,-14,₹200-499/month,349,Yes,Awareness,10932,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,36.0,15.0,12.1,15.6,6.1,5.7,4.2,5.4,1,0,1,0,0,0,1,0,8.2,5.1,6.2,7.8,6.1,Portfolio quality,Online reviews,Experience,0,1,1,0,0,0,0,1,2.0,3.0,3.0,2.0,4.0,3.0,0,15627,7,3,2.83,0,2.836,0,1,2,Mid-value,4,3,3,2,5,2,1,0.0039,0.0118,0.0126,0.0179,0.2767,0.4362
SS1321,2024-10-19 08:00:00,25-30,Female,Tier 2,West Bengal,20-40L,31.46,Considering (2-4y),Undergraduate,Salaried private,Couple jointly,"Yes, actively use finance apps",Relatives & friends,Traditional local,2,889,500-1000,6-12 months,99.06,75L-1Cr,100.1,Exceeded 10-25%,Last-min décor upgrade,Family/friend referral,2,2,3,Significant loan (1-3 years),"No, pricing was fair",7.2,48,<₹199/month,99,Yes,Consideration,3512,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,50.4,2.3,8.7,23.9,6.2,0.6,6.9,1.1,0,0,1,0,0,0,1,0,7.3,7.6,7.4,5.3,6.8,Word of mouth,Price/affordability,Package inclusions,1,1,1,1,1,1,1,1,3.0,2.0,4.0,5.0,5.0,4.0,0,11143,9,2,3.83,1,3.149,0,0,1,Low-value,2,2,2,3,2,2,2,0.2486,0.1954,0.3048,0.0126,0.61,0.734
SS1322,2024-10-19 08:20:00,25-30,Female,Tier 1,Karnataka,10-20L,14.75,Parent planning child,Up to 12th,Self-employed/Business,Father primarily,"Yes, actively use finance apps",Instagram/YouTube,Traditional local,3,553,500-1000,<3 months,51.41,40-75L,100.1,Exceeded 10-25%,Last-min décor upgrade,Compared 3+ quotes,4,3,3,Significant loan (1-3 years),"Yes, slightly overcharged",3.5,-18,₹200-499/month,349,Maybe,Consideration,3729,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,39.5,14.9,14.7,16.3,5.8,0.0,4.5,4.4,0,0,1,0,1,1,0,0,7.3,8.0,5.7,4.4,4.7,Responsiveness,Brand reputation,Package inclusions,1,1,1,1,0,1,0,1,3.0,5.0,3.0,4.0,3.0,3.0,0,9297,9,3,3.5,1,3.485,0,1,2,Low-value,2,3,1,1,4,1,2,0.1059,0.0994,0.1877,0.0105,0.5,0.3404
